filename,label
video110.mp4,0.5000
video111.mp4,0.7441
video112.mp4,0.9900
video113.mp4,0.9900
video114.mp4,0.9900
video115.mp4,0.6050
video116.mp4,0.9900
video117.mp4,0.9590
video118.mp4,0.9438
video119.mp4,0.9900
video120.mp4,0.5000
video121.mp4,0.5000
video122.mp4,0.9897
video123.mp4,0.5000
video124.mp4,0.9883
video125.mp4,0.9707
video126.mp4,0.9634
video127.mp4,0.9590
video128.mp4,0.6831
video129.mp4,0.9900
video130.mp4,0.7417
video131.mp4,0.7676
video132.mp4,0.9900
video133.mp4,0.7900
video134.mp4,0.9900
video135.mp4,0.4780
video136.mp4,0.9900
video137.mp4,0.9900
video138.mp4,0.9751
video139.mp4,0.5000
video140.mp4,0.9844
video141.mp4,0.9619
video142.mp4,0.9526
video143.mp4,0.9900
video144.mp4,0.1776
video145.mp4,0.4944
video146.mp4,0.9900
video147.mp4,0.9707
video148.mp4,0.9900
video149.mp4,0.9900
video150.mp4,0.9404
video151.mp4,0.9648
video152.mp4,0.5000
video153.mp4,0.7773
video154.mp4,0.9565
video155.mp4,0.9900
video156.mp4,0.9900
video157.mp4,0.9900
video158.mp4,0.9900
video159.mp4,0.9678
video160.mp4,0.9900
video161.mp4,0.9900
video162.mp4,0.9900
video163.mp4,0.9900
video164.mp4,0.9810
video165.mp4,0.9900
video166.mp4,0.9900
video167.mp4,0.9219
video168.mp4,0.9900
video169.mp4,0.6455
video170.mp4,0.9863
video171.mp4,0.5791
video172.mp4,0.9775
video173.mp4,0.9663
video174.mp4,0.9814
video175.mp4,0.9900
video176.mp4,0.9900
video177.mp4,0.9900
video178.mp4,0.9900
video179.mp4,0.9900
video180.mp4,0.9900
video181.mp4,0.9900
video182.mp4,0.9731
video183.mp4,0.5000
video184.mp4,0.9900
video185.mp4,0.9810
video186.mp4,0.9688
video187.mp4,0.9604
video188.mp4,0.9844
video189.mp4,0.8418
video190.mp4,0.9878
video191.mp4,0.5000
video192.mp4,0.5464
video193.mp4,0.9741
video194.mp4,0.9795
video195.mp4,0.9900
video196.mp4,0.5322
video197.mp4,0.9900
video198.mp4,0.9829
video199.mp4,0.5000
video200.mp4,0.3059
video201.mp4,0.9900
video202.mp4,0.9900
video203.mp4,0.9900
video204.mp4,0.9746
video205.mp4,0.9900
video206.mp4,0.7749
video207.mp4,0.9900
video208.mp4,0.6392
video209.mp4,0.9629
video210.mp4,0.9629
video211.mp4,0.9900
video212.mp4,0.9482
video213.mp4,0.9900
video214.mp4,0.9900
video215.mp4,0.9900
video216.mp4,0.2981
video217.mp4,0.9326
video218.mp4,0.9900
video219.mp4,0.5000
video220.mp4,0.9900
video221.mp4,0.8076
video222.mp4,0.7007
video223.mp4,0.9900
video224.mp4,0.9854
video225.mp4,0.9805
video226.mp4,0.0383
video227.mp4,0.9238
video228.mp4,0.9775
video229.mp4,0.9814
video230.mp4,0.5000
video231.mp4,0.9883
video232.mp4,0.5674
video233.mp4,0.9893
video234.mp4,0.9824
video235.mp4,0.9858
video236.mp4,0.2915
video237.mp4,0.9900
video238.mp4,0.9900
video239.mp4,0.9900
video240.mp4,0.9458
video241.mp4,0.9878
video242.mp4,0.9900
video243.mp4,0.6685
video244.mp4,0.9897
video245.mp4,0.9900
video246.mp4,0.9900
video247.mp4,0.9900
video248.mp4,0.9858
video249.mp4,0.6030
video250.mp4,0.5000
video251.mp4,0.9238
video252.mp4,0.9868
video253.mp4,0.9900
video254.mp4,0.3440
video255.mp4,0.9900
video256.mp4,0.9741
video257.mp4,0.9900
video258.mp4,0.5000
video259.mp4,0.5000
video260.mp4,0.9702
video261.mp4,0.3521
video262.mp4,0.9717
video263.mp4,0.4219
video264.mp4,0.0264
video265.mp4,0.6030
video266.mp4,0.9385
video267.mp4,0.9900
video268.mp4,0.9900
video269.mp4,0.9238
video270.mp4,0.9873
video271.mp4,0.7998
video272.mp4,0.4800
video273.mp4,0.9756
video274.mp4,0.3411
video275.mp4,0.9900
video276.mp4,0.9746
video277.mp4,0.9751
video278.mp4,0.9900
video279.mp4,0.5386
video280.mp4,0.9900
video281.mp4,0.9900
video282.mp4,0.6499
video283.mp4,0.5000
video284.mp4,0.9900
video285.mp4,0.9829
video286.mp4,0.9900
video287.mp4,0.9900
video288.mp4,0.9900
video289.mp4,0.9900
video290.mp4,0.2456
video291.mp4,0.9900
video292.mp4,0.9900
video293.mp4,0.9900
video294.mp4,0.9883
video295.mp4,0.9900
video296.mp4,0.9900
video297.mp4,0.9900
video298.mp4,0.9771
video299.mp4,0.5894
video300.mp4,0.7476
