filename,label
video1.mp4,0.0100
video2.mp4,0.0100
video3.mp4,0.0100
video4.mp4,0.0105
video5.mp4,0.0100
video6.mp4,0.0162
video7.mp4,0.0100
video8.mp4,0.0171
video9.mp4,0.0100
video10.mp4,0.0100
video11.mp4,0.0100
video12.mp4,0.0100
video13.mp4,0.0100
video14.mp4,0.0100
video15.mp4,0.0100
video16.mp4,0.0100
video17.mp4,0.0100
video18.mp4,0.0100
video19.mp4,0.0100
video20.mp4,0.0100
video21.mp4,0.0100
video22.mp4,0.0100
video23.mp4,0.0100
video24.mp4,0.0100
video25.mp4,0.0100
video26.mp4,0.0100
video27.mp4,0.0100
video28.mp4,0.0113
video29.mp4,0.0100
video30.mp4,0.0100
video31.mp4,0.5000
video32.mp4,0.0100
video33.mp4,0.0100
video34.mp4,0.0100
video35.mp4,0.0100
video36.mp4,0.0100
video37.mp4,0.0100
video38.mp4,0.0100
video39.mp4,0.0195
video40.mp4,0.0100
video41.mp4,0.0100
video42.mp4,0.0100
video43.mp4,0.0100
video44.mp4,0.0100
video45.mp4,0.0156
video46.mp4,0.0100
video47.mp4,0.0100
video48.mp4,0.0100
video49.mp4,0.0100
video50.mp4,0.0100
video51.mp4,0.0100
video52.mp4,0.0100
video53.mp4,0.0100
video54.mp4,0.0100
video55.mp4,0.0100
video56.mp4,0.0100
video57.mp4,0.0100
video58.mp4,0.0100
video59.mp4,0.0110
video60.mp4,0.0136
video61.mp4,0.0100
video62.mp4,0.0100
video63.mp4,0.0100
video64.mp4,0.0100
video65.mp4,0.0177
video66.mp4,0.0100
video67.mp4,0.0100
video68.mp4,0.0100
video69.mp4,0.0100
video70.mp4,0.0117
video71.mp4,0.0100
video72.mp4,0.0119
video73.mp4,0.0355
video74.mp4,0.0100
video75.mp4,0.0233
video76.mp4,0.0100
video77.mp4,0.0100
video78.mp4,0.0254
video79.mp4,0.0100
video80.mp4,0.0100
video81.mp4,0.0100
video82.mp4,0.0256
video83.mp4,0.0105
video84.mp4,0.0287
video85.mp4,0.0100
video86.mp4,0.0100
video87.mp4,0.0100
video88.mp4,0.0100
video89.mp4,0.0100
video90.mp4,0.0100
video91.mp4,0.0100
video92.mp4,0.0100
video93.mp4,0.0100
video94.mp4,0.0100
video95.mp4,0.0100
video96.mp4,0.0100
video97.mp4,0.0100
video98.mp4,0.0100
video99.mp4,0.0100
video100.mp4,0.0100
video101.mp4,0.0100
video102.mp4,0.0100
video103.mp4,0.0100
video104.mp4,0.0100
video105.mp4,0.0100
video106.mp4,0.0100
video107.mp4,0.0100
video108.mp4,0.0100
video109.mp4,0.0100
video110.mp4,0.0100
video111.mp4,0.0100
video112.mp4,0.0122
video113.mp4,0.0100
video114.mp4,0.0123
video115.mp4,0.0100
video116.mp4,0.0100
video117.mp4,0.0100
video118.mp4,0.0100
video119.mp4,0.0100
video120.mp4,0.0100
video121.mp4,0.0100
video122.mp4,0.0100
video123.mp4,0.0100
video124.mp4,0.0100
video125.mp4,0.0100
video126.mp4,0.0100
video127.mp4,0.0100
video128.mp4,0.0100
video129.mp4,0.0100
video130.mp4,0.0100
video131.mp4,0.0100
video132.mp4,0.0100
video133.mp4,0.0100
video134.mp4,0.0100
video135.mp4,0.0136
video136.mp4,0.0100
video137.mp4,0.0100
